offset,address,idle,live1,live2,post,stable_live,stable_nonzero,changed_from_idle,returns_to_idle
0x0e04,0x0ace8e04,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e08,0x0ace8e08,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e0c,0x0ace8e0c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e10,0x0ace8e10,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e14,0x0ace8e14,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e18,0x0ace8e18,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e1c,0x0ace8e1c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e20,0x0ace8e20,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e24,0x0ace8e24,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e28,0x0ace8e28,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e2c,0x0ace8e2c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e30,0x0ace8e30,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e34,0x0ace8e34,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e38,0x0ace8e38,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e3c,0x0ace8e3c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e40,0x0ace8e40,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e44,0x0ace8e44,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e48,0x0ace8e48,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e4c,0x0ace8e4c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e50,0x0ace8e50,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e54,0x0ace8e54,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e58,0x0ace8e58,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e5c,0x0ace8e5c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e60,0x0ace8e60,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e64,0x0ace8e64,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e68,0x0ace8e68,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e6c,0x0ace8e6c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e70,0x0ace8e70,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e74,0x0ace8e74,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e78,0x0ace8e78,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e7c,0x0ace8e7c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e80,0x0ace8e80,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e84,0x0ace8e84,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e88,0x0ace8e88,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e8c,0x0ace8e8c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e90,0x0ace8e90,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e94,0x0ace8e94,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e98,0x0ace8e98,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0e9c,0x0ace8e9c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ea0,0x0ace8ea0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ea4,0x0ace8ea4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ea8,0x0ace8ea8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0eac,0x0ace8eac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0eb0,0x0ace8eb0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0eb4,0x0ace8eb4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0eb8,0x0ace8eb8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ebc,0x0ace8ebc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ec0,0x0ace8ec0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ec4,0x0ace8ec4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ec8,0x0ace8ec8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ecc,0x0ace8ecc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ed0,0x0ace8ed0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ed4,0x0ace8ed4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ed8,0x0ace8ed8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0edc,0x0ace8edc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ee0,0x0ace8ee0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ee4,0x0ace8ee4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ee8,0x0ace8ee8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0eec,0x0ace8eec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ef0,0x0ace8ef0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ef4,0x0ace8ef4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ef8,0x0ace8ef8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0efc,0x0ace8efc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f00,0x0ace8f00,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f04,0x0ace8f04,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f08,0x0ace8f08,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f0c,0x0ace8f0c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f10,0x0ace8f10,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f14,0x0ace8f14,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f18,0x0ace8f18,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f1c,0x0ace8f1c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f20,0x0ace8f20,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f24,0x0ace8f24,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f28,0x0ace8f28,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f2c,0x0ace8f2c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f30,0x0ace8f30,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f34,0x0ace8f34,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f38,0x0ace8f38,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f3c,0x0ace8f3c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f40,0x0ace8f40,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f44,0x0ace8f44,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f48,0x0ace8f48,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f4c,0x0ace8f4c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f50,0x0ace8f50,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f54,0x0ace8f54,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f58,0x0ace8f58,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f5c,0x0ace8f5c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f60,0x0ace8f60,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f64,0x0ace8f64,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f68,0x0ace8f68,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f6c,0x0ace8f6c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f70,0x0ace8f70,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f74,0x0ace8f74,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f78,0x0ace8f78,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f7c,0x0ace8f7c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f80,0x0ace8f80,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f84,0x0ace8f84,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f88,0x0ace8f88,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f8c,0x0ace8f8c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f90,0x0ace8f90,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f94,0x0ace8f94,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f98,0x0ace8f98,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0f9c,0x0ace8f9c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fa0,0x0ace8fa0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fa4,0x0ace8fa4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fa8,0x0ace8fa8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fac,0x0ace8fac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fb0,0x0ace8fb0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fb4,0x0ace8fb4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fb8,0x0ace8fb8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fbc,0x0ace8fbc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fc0,0x0ace8fc0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fc4,0x0ace8fc4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fc8,0x0ace8fc8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fcc,0x0ace8fcc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fd0,0x0ace8fd0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fd4,0x0ace8fd4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fd8,0x0ace8fd8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fdc,0x0ace8fdc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fe0,0x0ace8fe0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fe4,0x0ace8fe4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fe8,0x0ace8fe8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0fec,0x0ace8fec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ff0,0x0ace8ff0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ff4,0x0ace8ff4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ff8,0x0ace8ff8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x0ffc,0x0ace8ffc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1000,0x0ace9000,0x80000000,0x0000000e,0x0000000e,0x80000000,True,True,True,True
0x1004,0x0ace9004,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1008,0x0ace9008,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x100c,0x0ace900c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1010,0x0ace9010,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1014,0x0ace9014,0x80000000,0x00000002,0x00000002,0x80000000,True,True,True,True
0x1018,0x0ace9018,0x80000000,0x00000001,0x00000001,0x80000000,True,True,True,True
0x101c,0x0ace901c,0x80000000,0x0000007a,0x0000007a,0x80000000,True,True,True,True
0x1020,0x0ace9020,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1024,0x0ace9024,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1028,0x0ace9028,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x102c,0x0ace902c,0x80000000,0x000000ff,0x000000ff,0x80000000,True,True,True,True
0x1030,0x0ace9030,0x80000000,0x000000fe,0x000000fe,0x80000000,True,True,True,True
0x1034,0x0ace9034,0x80000000,0x000000e2,0x000000e2,0x80000000,True,True,True,True
0x1038,0x0ace9038,0x80000000,0x000000df,0x000000df,0x80000000,True,True,True,True
0x103c,0x0ace903c,0x80000000,0x0000005f,0x0000005f,0x80000000,True,True,True,True
0x1040,0x0ace9040,0x80000000,0x000000fc,0x000000fc,0x80000000,True,True,True,True
0x1044,0x0ace9044,0x80000000,0x000000fb,0x000000fb,0x80000000,True,True,True,True
0x1048,0x0ace9048,0x80000000,0x0000008b,0x0000008b,0x80000000,True,True,True,True
0x104c,0x0ace904c,0x80000000,0x0000007f,0x0000007f,0x80000000,True,True,True,True
0x1050,0x0ace9050,0x80000000,0x000000bf,0x000000bf,0x80000000,True,True,True,True
0x1054,0x0ace9054,0x80000000,0x000000ff,0x000000ff,0x80000000,True,True,True,True
0x1058,0x0ace9058,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x105c,0x0ace905c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1060,0x0ace9060,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1064,0x0ace9064,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1068,0x0ace9068,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x106c,0x0ace906c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1070,0x0ace9070,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1074,0x0ace9074,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1078,0x0ace9078,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x107c,0x0ace907c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1080,0x0ace9080,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1084,0x0ace9084,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1088,0x0ace9088,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x108c,0x0ace908c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1090,0x0ace9090,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1094,0x0ace9094,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1098,0x0ace9098,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x109c,0x0ace909c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10a0,0x0ace90a0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10a4,0x0ace90a4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10a8,0x0ace90a8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10ac,0x0ace90ac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10b0,0x0ace90b0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10b4,0x0ace90b4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10b8,0x0ace90b8,0x80000000,0x0000001b,0x0000001b,0x80000000,True,True,True,True
0x10bc,0x0ace90bc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10c0,0x0ace90c0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10c4,0x0ace90c4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10c8,0x0ace90c8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10cc,0x0ace90cc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10d0,0x0ace90d0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10d4,0x0ace90d4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10d8,0x0ace90d8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10dc,0x0ace90dc,0x80000000,0x00000002,0x00000002,0x80000000,True,True,True,True
0x10e0,0x0ace90e0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10e4,0x0ace90e4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10e8,0x0ace90e8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10ec,0x0ace90ec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10f0,0x0ace90f0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10f4,0x0ace90f4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10f8,0x0ace90f8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x10fc,0x0ace90fc,0x80000000,0x000000d6,0x000000d6,0x80000000,True,True,True,True
0x1100,0x0ace9100,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1104,0x0ace9104,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1108,0x0ace9108,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x110c,0x0ace910c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1110,0x0ace9110,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1114,0x0ace9114,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1118,0x0ace9118,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x111c,0x0ace911c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1120,0x0ace9120,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1124,0x0ace9124,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1128,0x0ace9128,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x112c,0x0ace912c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1130,0x0ace9130,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1134,0x0ace9134,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1138,0x0ace9138,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x113c,0x0ace913c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1140,0x0ace9140,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1144,0x0ace9144,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1148,0x0ace9148,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x114c,0x0ace914c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1150,0x0ace9150,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1154,0x0ace9154,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1158,0x0ace9158,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x115c,0x0ace915c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1160,0x0ace9160,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1164,0x0ace9164,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1168,0x0ace9168,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x116c,0x0ace916c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1170,0x0ace9170,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1174,0x0ace9174,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1178,0x0ace9178,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x117c,0x0ace917c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1180,0x0ace9180,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1184,0x0ace9184,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1188,0x0ace9188,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x118c,0x0ace918c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1190,0x0ace9190,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1194,0x0ace9194,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1198,0x0ace9198,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x119c,0x0ace919c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11a0,0x0ace91a0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11a4,0x0ace91a4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11a8,0x0ace91a8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11ac,0x0ace91ac,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11b0,0x0ace91b0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11b4,0x0ace91b4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11b8,0x0ace91b8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11bc,0x0ace91bc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11c0,0x0ace91c0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11c4,0x0ace91c4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11c8,0x0ace91c8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11cc,0x0ace91cc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11d0,0x0ace91d0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11d4,0x0ace91d4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11d8,0x0ace91d8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11dc,0x0ace91dc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11e0,0x0ace91e0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11e4,0x0ace91e4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11e8,0x0ace91e8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11ec,0x0ace91ec,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11f0,0x0ace91f0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11f4,0x0ace91f4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11f8,0x0ace91f8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x11fc,0x0ace91fc,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1200,0x0ace9200,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1204,0x0ace9204,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1208,0x0ace9208,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x120c,0x0ace920c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1210,0x0ace9210,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1214,0x0ace9214,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1218,0x0ace9218,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x121c,0x0ace921c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1220,0x0ace9220,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1224,0x0ace9224,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1228,0x0ace9228,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x122c,0x0ace922c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1230,0x0ace9230,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1234,0x0ace9234,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1238,0x0ace9238,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x123c,0x0ace923c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1240,0x0ace9240,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1244,0x0ace9244,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1248,0x0ace9248,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x124c,0x0ace924c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1250,0x0ace9250,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1254,0x0ace9254,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1258,0x0ace9258,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x125c,0x0ace925c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1260,0x0ace9260,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1264,0x0ace9264,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1268,0x0ace9268,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x126c,0x0ace926c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1270,0x0ace9270,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1274,0x0ace9274,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1278,0x0ace9278,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x127c,0x0ace927c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1280,0x0ace9280,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1284,0x0ace9284,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1288,0x0ace9288,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x128c,0x0ace928c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1290,0x0ace9290,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1294,0x0ace9294,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x1298,0x0ace9298,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x129c,0x0ace929c,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x12a0,0x0ace92a0,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x12a4,0x0ace92a4,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
0x12a8,0x0ace92a8,0x80000000,0x00000000,0x00000000,0x80000000,True,False,True,True
