client,name,register,offset,role,live1,live2,stable
12,STATS_BHIST0,meta_cfg,0x1a44,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,mode_cfg,0x1a48,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,stats_ctrl,0x1a4c,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,ctrl_2,0x1a50,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,lossy_thresh0,0x1a54,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,lossy_thresh1,0x1a58,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,lossy_var_offset,0x1a5c,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,mmu_prefetch_cfg,0x1a60,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,mmu_prefetch_max_offset,0x1a64,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,system_cache_cfg,0x1a68,writable_config,0x00000000,0x00000000,1
12,STATS_BHIST0,addr_status0,0x1a70,status_readback,0x164a8000,0x164c0000,0
12,STATS_BHIST0,addr_status1,0x1a74,status_readback,0x00000000,0x00000000,1
12,STATS_BHIST0,addr_status2,0x1a78,status_readback,0x00000000,0x00000000,1
12,STATS_BHIST0,addr_status3,0x1a7c,status_readback,0x164a8000,0x164c0000,0
12,STATS_BHIST0,debug_status_cfg,0x1a80,writable_debug_config,0x00000000,0x00000000,1
12,STATS_BHIST0,debug_status0,0x1a84,status_readback,0x00000000,0x00000000,1
12,STATS_BHIST0,debug_status1,0x1a88,status_readback,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,cfg,0x1b00,writable_config,0x00010001,0x00010001,1
13,STATS_TINTLESS_BG,image_addr,0x1b04,dynamic_buffer_address,0x172e4000,0x17494000,0
13,STATS_TINTLESS_BG,frame_incr,0x1b08,writable_config,0x00048000,0x00048000,1
13,STATS_TINTLESS_BG,image_cfg0,0x1b0c,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,image_cfg1,0x1b10,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,image_cfg2,0x1b14,writable_config,0x00000001,0x00000001,1
13,STATS_TINTLESS_BG,packer_cfg,0x1b18,writable_config,0x0000000a,0x0000000a,1
13,STATS_TINTLESS_BG,bw_limit,0x1b1c,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,frame_header_addr,0x1b20,dynamic_buffer_address,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,frame_header_incr,0x1b24,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,frame_header_cfg,0x1b28,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,irq_subsample_period,0x1b30,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,irq_subsample_pattern,0x1b34,writable_config,0x00000001,0x00000001,1
13,STATS_TINTLESS_BG,framedrop_period,0x1b38,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,framedrop_pattern,0x1b3c,writable_config,0x00000001,0x00000001,1
13,STATS_TINTLESS_BG,meta_addr,0x1b40,dynamic_buffer_address,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,meta_cfg,0x1b44,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,mode_cfg,0x1b48,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,stats_ctrl,0x1b4c,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,ctrl_2,0x1b50,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,lossy_thresh0,0x1b54,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,lossy_thresh1,0x1b58,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,lossy_var_offset,0x1b5c,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,mmu_prefetch_cfg,0x1b60,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,mmu_prefetch_max_offset,0x1b64,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,system_cache_cfg,0x1b68,writable_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,addr_status0,0x1b70,status_readback,0x172e4000,0x17494000,0
13,STATS_TINTLESS_BG,addr_status1,0x1b74,status_readback,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,addr_status2,0x1b78,status_readback,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,addr_status3,0x1b7c,status_readback,0x172e4000,0x17494000,0
13,STATS_TINTLESS_BG,debug_status_cfg,0x1b80,writable_debug_config,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,debug_status0,0x1b84,status_readback,0x00000000,0x00000000,1
13,STATS_TINTLESS_BG,debug_status1,0x1b88,status_readback,0x00000000,0x00000000,1
14,STATS_AWB_BG,cfg,0x1c00,writable_config,0x00010001,0x00010001,1
14,STATS_AWB_BG,image_addr,0x1c04,dynamic_buffer_address,0x168c0000,0x170b8000,0
14,STATS_AWB_BG,frame_incr,0x1c08,writable_config,0x00151800,0x00151800,1
14,STATS_AWB_BG,image_cfg0,0x1c0c,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,image_cfg1,0x1c10,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,image_cfg2,0x1c14,writable_config,0x00000001,0x00000001,1
14,STATS_AWB_BG,packer_cfg,0x1c18,writable_config,0x0000000a,0x0000000a,1
14,STATS_AWB_BG,bw_limit,0x1c1c,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,frame_header_addr,0x1c20,dynamic_buffer_address,0x00000000,0x00000000,1
14,STATS_AWB_BG,frame_header_incr,0x1c24,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,frame_header_cfg,0x1c28,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,irq_subsample_period,0x1c30,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,irq_subsample_pattern,0x1c34,writable_config,0x00000001,0x00000001,1
14,STATS_AWB_BG,framedrop_period,0x1c38,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,framedrop_pattern,0x1c3c,writable_config,0x00000001,0x00000001,1
14,STATS_AWB_BG,meta_addr,0x1c40,dynamic_buffer_address,0x00000000,0x00000000,1
14,STATS_AWB_BG,meta_cfg,0x1c44,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,mode_cfg,0x1c48,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,stats_ctrl,0x1c4c,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,ctrl_2,0x1c50,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,lossy_thresh0,0x1c54,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,lossy_thresh1,0x1c58,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,lossy_var_offset,0x1c5c,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,mmu_prefetch_cfg,0x1c60,writable_config,0x00000000,0x00000000,1
14,STATS_AWB_BG,mmu_prefetch_max_offset,0x1c64,writable_config,0x00000000,0x00000000,1
